"Sys_PK","Sys_TimeStamp","Sys_GUID","Sys_DTCreated","Sys_User","Sys_LastUser","Sys_Exported","Sys_DTExported","Sys_Info","Codigo","CodigoTel","Nombre","Estado","sys_recver","sys_deleted","sys_lock"
"1","2017-05-13 12:20:45","52D2212D9908464F9DFDC7F8DD360055","2008-01-03 04:46:58",\N,\N,"0","2008-01-03 04:46:58",\N,"CT0001","00","(Desconocido)","1","0",\N,\N
"2","2017-05-13 12:20:45","8BD984AC56DA4C01B67723D7805C9DFD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0002","449","Aguascalientes","2","0",\N,\N
"3","2017-05-13 12:20:45","076C6B9833364260A00937AE10078023","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0003","495","Jaltiche de Abajo","2","0",\N,\N
"4","2017-05-13 12:20:45","15D35BA17090479B938EFFDF051560E3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0004","449","Jaltomate","2","0",\N,\N
"5","2017-05-13 12:20:45","A6FEFA20F6AE4EA9A2656D2568482DB9","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0005","449","Jesús María","2","0",\N,\N
"6","2017-05-13 12:20:45","2D83FDFFA1E64C80B52CEEFE002C88A2","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0006","495","La Panadera","2","0",\N,\N
"7","2017-05-13 12:20:45","8476D6073C6240C8009C85C1C44D7700","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0007","458","La Punta","2","0",\N,\N
"8","2017-05-13 12:20:45","4FC2C9FEDB4944F086332DA6A94121E8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0008","495","Malpaso","2","0",\N,\N
"9","2017-05-13 12:20:45","0E6D8F385C704F6EAA6DD31FA4BFA46B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0009","465","Pabellón de Arteaga","2","0",\N,\N
"10","2017-05-13 12:20:45","3B05551D6FB74C6C8FF3F688AA542FC3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0010","465","Pabellón de Hidalgo","2","0",\N,\N
"11","2017-05-13 12:20:46","21F390DF29534D85BC7FA6A9CA78BEC7","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0011","496","Palo Alto","2","0",\N,\N
"12","2017-05-13 12:20:46","A03B359FA250496AADE200C3DA1342EF","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0012","449","Peñuelas (El Cienegal)","2","0",\N,\N
"13","2017-05-13 12:20:46","4B9AA6812487429EB602093E00AD1E6B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0013","496","Amarillas de Esparza (Amarillas)","2","0",\N,\N
"14","2017-05-13 12:20:46","951B299F6FA84E9286C990F20090E717","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0014","496","Pilotos","2","0",\N,\N
"15","2017-05-13 12:20:46","A252CEC618D043E1AE28903BECB8C660","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0015","465","Rincón de Romos","2","0",\N,\N
"16","2017-05-13 12:20:46","30E4C1D08F79491C95EB1DB6894B1F5C","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0016","465","San Francisco de los Romo","2","0",\N,\N
"17","2017-05-13 12:20:46","0822415F04A64779AD3E186543DC42C1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0017","449","San Ignacio","2","0",\N,\N
"18","2017-05-13 12:20:46","2CA499513F7A4A36BD43582C63DCBA78","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0018","465","San José de Gracia","2","0",\N,\N
"19","2017-05-13 12:20:46","2AB35A08E9394A318F6200DD19FD2707","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0019","495","San Tadeo","2","0",\N,\N
"20","2017-05-13 12:20:46","C4ECA5CAFAE64E70B7A897877654A5A8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0020","465","Tepezala","2","0",\N,\N
"21","2017-05-13 12:20:46","B925CA8441AD40B784250938CF72ED00","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0021","449","Valladolid","2","0",\N,\N
"22","2017-05-13 12:20:46","40AC66C91C384F389F92F21EF43E928D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0022","496","Asientos","2","0",\N,\N
"23","2017-05-13 12:20:46","1B626D684DA24D0BBE7517BADC00EFE2","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0023","495","Calvillo","2","0",\N,\N
"24","2017-05-13 12:20:47","1F79726C0CBE4F35BAD9AAE238EFEFE3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0024","496","Ciénaga Grande","2","0",\N,\N
"25","2017-05-13 12:20:47","3E1E90689F31468ABCAF22A71DD6F4BD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0025","458","Cosío","2","0",\N,\N
"26","2017-05-13 12:20:47","20D674B2CEEA482AAC2E059CB253E27E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0026","465","Emiliano Zapata","2","0",\N,\N
"27","2017-05-13 12:20:47","8A572BA3E1364F86B3BAFF27066B15D8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0027","449","General Ignacio Zaragoza (Venadero)","2","0",\N,\N
"28","2017-05-13 12:20:47","118D7FFBB62B411B8243AC5FCAB729B9","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0028","449","Gral. J. Ma. Morelos y Pavón (Cañada Honda)","2","0",\N,\N
"29","2017-05-13 12:20:47","166395387DDF474384E685CF6C28D3AA","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0029","646","Santo Tomás","3","0",\N,\N
"30","2017-05-13 12:20:47","8EC3FAD85591400CB4EDD363CEB68724","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0030","665","Tecate","3","0",\N,\N
"31","2017-05-13 12:20:47","D6F4E10ADEFA46799C37DCA778E6FF6B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0031","664","Tijuana","3","0",\N,\N
"32","2017-05-13 12:20:47","B016CAF859014095B027EA73D56BA980","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0032","646","Uruapan","3","0",\N,\N
"33","2017-05-13 12:20:47","2A8B112D6CF54C6993D2E9895C818E7E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0033","646","Valle de la Trinidad","3","0",\N,\N
"34","2017-05-13 12:20:47","7341CB3B75CF4949BA12827660968226","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0034","646","Valle de las Palmas","3","0",\N,\N
"35","2017-05-13 12:20:47","1D43E529D5454DCB9954F8D47DFAF100","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0035","616","Venustiano Carranza (Santa María)","3","0",\N,\N
"36","2017-05-13 12:20:47","7B7B0FCC088E4C46A006929D4B98B32D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0036","658","Vicente Guerrero (Algodones)","3","0",\N,\N
"37","2017-05-13 12:20:47","83406EE5A8144F72B1DFE84C35E88500","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0037","615","Villa Alberto A. Alvarado A. (El Fundo Legal)","3","0",\N,\N
"38","2017-05-13 12:20:47","529262BA801441C0A49C4D9B1CD1DC00","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0038","646","Villa de Juárez (San Antonio de las Minas)","3","0",\N,\N
"39","2017-05-13 12:20:47","FAFF7271514A42A89DAC22E6F9F4ECB4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0039","658","Villa Hermosa","3","0",\N,\N
"40","2017-05-13 12:20:47","1FBE91F1062745698CDD652277BB8372","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0040","615","Gustavo Díaz Ordaz (Vizcaíno)","3","0",\N,\N
"41","2017-05-13 12:20:47","1912DDF38EDB4ECA95671952369BAF6F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0041","616","Alfredo B. Bonfil","3","0",\N,\N
"42","2017-05-13 12:20:47","87697BCCFFB74727979173C8F26F49AD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0042","646","Bajamar","3","0",\N,\N
"43","2017-05-13 12:20:47","CC12444EBE824A750043BCD540758DF4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0043","658","Benito Juárez (Tecolotes)","3","0",\N,\N
"44","2017-05-13 12:20:47","7EC19C01E90F4CFCAE36F780A4244E83","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0044","616","Camalu","3","0",\N,\N
"45","2017-05-13 12:20:47","1772B6D2E90740D487009EA985EE68E7","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0045","686","Chihuahua","3","0",\N,\N
"46","2017-05-13 12:20:47","089F7A356E19408682D88D470061D91C","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0046","658","Ciudad Morelos (Cuervos)","3","0",\N,\N
"47","2017-05-13 12:20:47","ED234F7288704350BD89BBAD11B24640","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0047","646","Colonia Benito García (El Zorrillo)","3","0",\N,\N
"48","2017-05-13 12:20:47","09FE10EF678C45BA97D6BB9D46DC8EFE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0048","686","Colonia La Puerta","3","0",\N,\N
"49","2017-05-13 12:20:47","0DA88798C9614CEBAD7F506C63362B46","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0049","616","Colonia Vicente Guerrero","3","0",\N,\N
"50","2017-05-13 12:20:47","9A6C17794D054A4CBC61D866DB944E27","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0050","686","Delta (Estación Delta)","3","0",\N,\N
"51","2017-05-13 12:20:47","D64BCDB3DF6C48C4AD04E3E2F5CA89C4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0051","686","Durango","3","0",\N,\N
"52","2017-05-13 12:20:47","CFBD77A594F34F8EA2634E7D88BBFC2E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0052","616","Ejido 27 de Enero","3","0",\N,\N
"53","2017-05-13 12:20:47","B841C0800B874B428F35F2A0C15ED74D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0053","658","Ejido Chiapas 1","3","0",\N,\N
"54","2017-05-13 12:20:47","E176DDFF96D64A8AA38C20C4594BD291","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0054","658","Ejido Distrito Federal","3","0",\N,\N
"55","2017-05-13 12:20:47","C0D8938AE9E548E5AD9D5BD9843E95D0","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0055","658","Ejido Dr. Alberto Oviedo Mota (El Indiviso)","3","0",\N,\N
"56","2017-05-13 12:20:47","7C565C141117475090ABDCE256615DFB","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0056","616","Ejido General Leandro Valle","3","0",\N,\N
"57","2017-05-13 12:20:48","478E68EFE97C434FBC15F7C93D4ED649","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0057","658","Ejido Guadalajara","3","0",\N,\N
"58","2017-05-13 12:20:48","48787AB5177F48A586CDEE3800BFBC96","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0058","686","Ejido Guanajuato","3","0",\N,\N
"59","2017-05-13 12:20:48","2DCD26D40D9A42DD9DA1EB9C812E9CE8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0059","616","Ejido José María Morelos","3","0",\N,\N
"60","2017-05-13 12:20:48","FC8525DE2ED2415D8CFFD771B898AF72","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0060","658","Ejido Lázaro Cárdenas","3","0",\N,\N
"61","2017-05-13 12:20:48","5BCC87CD48594D60AAD579AE066E9CC4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0061","658","Ejido Monterrey (Colonia Bataquez)","3","0",\N,\N
"62","2017-05-13 12:20:48","5B0ACB6F6E2440D8A69F2C8468C92D83","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0062","664","Ejido Ojo de Agua","3","0",\N,\N
"63","2017-05-13 12:20:48","F30164906FBF4A02B6976DF45CCDC045","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0063","658","Ejido Querétaro","3","0",\N,\N
"64","2017-05-13 12:20:48","74FAC379AB5745888575333FC8202461","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0064","658","Ejido Quintana Roo","3","0",\N,\N
"65","2017-05-13 12:20:48","19A585A438084FE7BEE9BC7D66618283","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0065","686","Ejido Sanson Flores","3","0",\N,\N
"66","2017-05-13 12:20:48","03F7D1E993C947AE87346ED22BE6E573","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0066","686","Ejido Sinaloa","3","0",\N,\N
"67","2017-05-13 12:20:48","656E03FA14884FDD8F8DF0DD18184ED8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0067","658","Ejido Yucatán","3","0",\N,\N
"68","2017-05-13 12:20:48","A8FA87519C2A4F96884298A45B63EB00","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0068","665","El Descanso","3","0",\N,\N
"69","2017-05-13 12:20:48","202DECB271C04862AF3D9C3B0096B16F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0069","665","El Hongo","3","0",\N,\N
"70","2017-05-13 12:20:48","4B62E15BA9A84645B8BDE6344C91F939","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0070","646","El Porvenir Guadalupe","3","0",\N,\N
"71","2017-05-13 12:20:48","D05C4FF89575402AB31FB1A1803E8987","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0071","616","El Rosario","3","0",\N,\N
"72","2017-05-13 12:20:48","A76F7369FB5A454291F600CAA85E3B4D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0072","646","El Sauzal","3","0",\N,\N
"73","2017-05-13 12:20:48","44CA631003D040C8B53B87C69F7B2959","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0073","646","Ensenada","3","0",\N,\N
"74","2017-05-13 12:20:48","D201016F891E45F58898A74DDF871D33","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0074","646","Erendira","3","0",\N,\N
"75","2017-05-13 12:20:48","9183DB417EF642FF8295B5AED5D58357","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0075","653","Estación Coahuila (Km 57)","3","0",\N,\N
"76","2017-05-13 12:20:48","866D967807BA46D2958629CE79798C8E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0076","646","Francisco R. Serrano (Valle San Matías)","3","0",\N,\N
"77","2017-05-13 12:20:48","DEB09DAFD3D547B1B97D10F347311F86","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0077","658","Guadalupe Victoria (Km 43)","3","0",\N,\N
"78","2017-05-13 12:20:48","46C218BF376F40F9939819DC8500B5EE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0078","658","Hermosillo","3","0",\N,\N
"79","2017-05-13 12:20:48","B6F5106DB40745149FD8EAB8DA0411A1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0079","646","Héroes de la Independencia","3","0",\N,\N
"80","2017-05-13 12:20:48","CF45789994F24F29A5A0EF15A5BFA865","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0080","658","Ingeniero Francisco Murguía (Km. 49)","3","0",\N,\N
"81","2017-05-13 12:20:48","AAE5F05D5EC0420D90EB129058A35F8E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0081","616","Isla de Cedros","3","0",\N,\N
"82","2017-05-13 12:20:48","BDCA51308DA0484C00DEFFCEBDFE217B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0082","686","Islas Agrarias Grupo A","3","0",\N,\N
"83","2017-05-13 12:20:48","8167678B6EC74CA8A2DF99426CDD5694","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0083","686","Islas Agrarias Grupo B","3","0",\N,\N
"84","2017-05-13 12:20:48","57D9D67D2DB543CE93BAD7CE98424212","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0084","686","Jalapa","3","0",\N,\N
"85","2017-05-13 12:20:48","B17EE3ADB8ED40EF846D70D6FA3F1C59","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0085","646","La Bufadora","3","0",\N,\N
"86","2017-05-13 12:20:48","9CAAAFD098554651831214697D81302F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0086","646","Lázaro Cárdenas (Valle de la Trinidad)","3","0",\N,\N
"87","2017-05-13 12:20:48","D5C5042BFAF941968504C92EAF03EECE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0087","646","Maneadero","3","0",\N,\N
"88","2017-05-13 12:20:48","06F85534267E4D6C8036002070717D6E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0088","661","Marena Cove","3","0",\N,\N
"89","2017-05-13 12:20:48","094352A762154D6BB5DE4871D09F334D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0089","658","Mérida","3","0",\N,\N
"90","2017-05-13 12:20:48","307493CCF00C46E2B28C58F87B00A920","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0090","686","Mexicali","3","0",\N,\N
"91","2017-05-13 12:20:48","767D7BDC2D384983886738AC93A1A4C3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0091","686","Michoacán de Ocampo","3","0",\N,\N
"92","2017-05-13 12:20:48","7DA0366BD2654CA991ADF9C67797495D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0092","646","Misión","3","0",\N,\N
"93","2017-05-13 12:20:48","F365CBEB21A04BDC95C1540090925299","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0093","646","Nacionalista de Sánchez Taboada","3","0",\N,\N
"94","2017-05-13 12:20:48","4093B6477AB245C5829B49EBA16248F4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0094","686","Nayarit Llamada","3","0",\N,\N
"95","2017-05-13 12:20:49","7B4FFF4F993E45C6BCBE52A9F3195128","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0095","686","Nuevo León","3","0",\N,\N
"96","2017-05-13 12:20:49","EE3AB7A76A3F48CCA91B6ECCC353414E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0096","646","Ojos Negros Real del Castillo","3","0",\N,\N
"97","2017-05-13 12:20:49","B980846E419B4F239E159883E461F405","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0097","658","Paredones","3","0",\N,\N
"98","2017-05-13 12:20:49","A63DCC7529FF44DB8BE61DE01EAB1BFE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0098","616","Poblado Héroes de Chapultepec","3","0",\N,\N
"99","2017-05-13 12:20:49","D931AA9587D446A28563B2E3C5B2D6ED","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0099","661","Popotla","3","0",\N,\N
"100","2017-05-13 12:20:49","1F29DED099684A4598ABE8B0233E0000","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0100","661","Primo Tapia","3","0",\N,\N
"101","2017-05-13 12:20:49","BEF3C3BEDC9E4DBD0077CA732681742B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0101","686","Puebla","3","0",\N,\N
"102","2017-05-13 12:20:49","2AB31282E008469B9BFE8FB0D9510099","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0102","646","Punta Banda (El Rincón de Punta Banda)","3","0",\N,\N
"103","2017-05-13 12:20:49","0D4C893244E945098B00F18BD70156FD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0103","616","Punta Cólonet","3","0",\N,\N
"104","2017-05-13 12:20:49","A889F9821B4443099E7540E5C9B70625","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0104","658","República Mexicana","3","0",\N,\N
"105","2017-05-13 12:20:49","5956CDCA3FE44431B5D711E75F342DFD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0105","661","Rosarito (Campo 30-06)","3","0",\N,\N
"106","2017-05-13 12:20:49","A07A31E979284A519E7550B9E635DEBC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0106","616","Ruben Jaramillo","3","0",\N,\N
"107","2017-05-13 12:20:49","A1AB1E06078044E1A39D013EFAA0AC98","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0107","686","Rumorosa","3","0",\N,\N
"108","2017-05-13 12:20:49","C0B5CD1DE2D24EF680846E49E6006D87","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0108","658","Saltillo","3","0",\N,\N
"109","2017-05-13 12:20:49","BA6A4029509A4CF481C6ABF009482EAC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0109","664","San Antonio del Mar","3","0",\N,\N
"110","2017-05-13 12:20:49","D0A857A0C22344FBA7DA4037922131D9","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0110","686","San Felipe","3","0",\N,\N
"111","2017-05-13 12:20:49","621AE22CE7DE4D428BE497FE57818C52","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0111","616","San Quintín","3","0",\N,\N
"112","2017-05-13 12:20:49","9995D1963A2C4EA58009073916FE0738","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0112","646","San Vicente","3","0",\N,\N
"113","2017-05-13 12:20:49","9F888CCE52A24A83A7D41DECCDC0002D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0113","615","Bahía Tortugas","4","0",\N,\N
"114","2017-05-13 12:20:49","593751653C8F452DAE469C163FA6F845","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0114","624","Buena Vista","4","0",\N,\N
"115","2017-05-13 12:20:49","0B0DFAC8EDA145DEA50064061CABBB2B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0115","624","Cabo del Sol","4","0",\N,\N
"116","2017-05-13 12:20:49","184EC1FF135B4B84006484B1CBA948FF","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0116","624","Cabo Real","4","0",\N,\N
"117","2017-05-13 12:20:49","D05D331B7E2C475B98C0DAA6A8D3D3BC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0117","624","Cabo San Lucas","4","0",\N,\N
"118","2017-05-13 12:20:49","2E9F6E1F33C54243838E18A1C3987212","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0118","612","Chametla","4","0",\N,\N
"119","2017-05-13 12:20:49","4D59FFE48F7C45BC9487EC2200E12B8C","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0119","613","Ciudad Constitución","4","0",\N,\N
"120","2017-05-13 12:20:49","6A8C3881B08B43448D271ECF88ABA2D0","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0120","615","Estero de la Bocana","4","0",\N,\N
"121","2017-05-13 12:20:49","CB504BF40BE3452EB3B7819BD1C14775","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0121","615","Guerrero Negro","4","0",\N,\N
"122","2017-05-13 12:20:49","1CE4F3CB9E4C4E898CC34EF0FDCF8C7B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0122","612","La Paz","4","0",\N,\N
"123","2017-05-13 12:20:49","F803CA5014034541B7E78670C598C9C4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0123","624","La Ribera","4","0",\N,\N
"124","2017-05-13 12:20:49","EDD8D12B2D9E4A69A11061C05700BAF2","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0124","624","Las Lagunitas","4","0",\N,\N
"125","2017-05-13 12:20:49","1E5B19206B7A4C708CBBAD3019933933","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0125","613","Loreto","4","0",\N,\N
"126","2017-05-13 12:20:49","99C1FB015C3C4A11A6B104FD7D73EDA8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0126","624","Miraflores","4","0",\N,\N
"127","2017-05-13 12:20:49","0E132D5E3FF54755A5222EBBEC71F795","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0127","615","Mulege (Mulege)","4","0",\N,\N
"128","2017-05-13 12:20:49","58B1CAFC6FE245BA885B847EC3E5DD00","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0128","613","Nopolo","4","0",\N,\N
"129","2017-05-13 12:20:49","00E48F7CD9AE43778E1823EDC58C4638","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0129","613","Puerto Adolfo López Mateos","4","0",\N,\N
"130","2017-05-13 12:20:50","A76E5CA25BAF4273A0DBA0CDC46200DA","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0130","613","Puerto San Carlos","4","0",\N,\N
"131","2017-05-13 12:20:50","C5B506AC97694EA4AC8FF7D8BA42BE00","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0131","615","Punta Abreojos","4","0",\N,\N
"132","2017-05-13 12:20:50","EF9B2A440CDB4AED940726148FA18827","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0132","615","San Ignacio","4","0",\N,\N
